SkillID|SkillType|SkillQuality|SkillLv|SkillName|SkillTime|SkillAtk|SkillRoll|SkillHitRate|SkillDex|SkillArmorPen|SkillCrit|UseLv|SkillDodge|SkillRoll|SkillAtk|SkillDef|SkillInfo
390|枪|紫|出类|杨家枪法·折戟|1|45|4|2|0|19|5|10|0|0|0|0|相传为杨家祖传枪法，攻守均衡。
391|枪|紫|超绝|杨家枪法·折戟|1|46|4|2|0|20|5|10|0|0|0|0|相传为杨家祖传枪法，攻守均衡。
392|枪|紫|独步|杨家枪法·折戟|1|49|6|3|0|23|5|10|0|0|0|0|相传为杨家祖传枪法，攻守均衡。
393|枪|紫|凡品|杨家枪法·荡平|1|45|4|2|0|18|5|10|0|0|0|0|相传为杨家祖传枪法，攻守均衡。
394|枪|紫|出类|杨家枪法·荡平|1|46|4|2|0|19|5|10|0|0|0|0|相传为杨家祖传枪法，攻守均衡。
395|枪|紫|超绝|杨家枪法·荡平|1|47|4|2|0|20|5|10|0|0|0|0|相传为杨家祖传枪法，攻守均衡。
396|枪|紫|独步|杨家枪法·荡平|1|50|6|3|0|23|5|10|0|0|0|0|相传为杨家祖传枪法，攻守均衡。
397|枪|紫|凡品|杨家枪法·镇岳|1|47|3|2|0|20|5|10|0|0|0|0|相传为杨家祖传枪法，攻守均衡。
398|枪|紫|出类|杨家枪法·镇岳|1|48|3|2|0|21|5|10|0|0|0|0|相传为杨家祖传枪法，攻守均衡。
399|枪|紫|超绝|杨家枪法·镇岳|1|49|3|2|0|22|5|10|0|0|0|0|相传为杨家祖传枪法，攻守均衡。
400|枪|紫|独步|杨家枪法·镇岳|1|52|5|3|0|25|5|10|0|0|0|0|相传为杨家祖传枪法，攻守均衡。
401|枪|紫|凡品|太极枪法·拨山|1|44|4|2|0|18|5|10|0|0|0|0|自太极两仪中悟出的枪法，各项能力均衡。
402|枪|紫|出类|太极枪法·拨山|1|45|4|2|0|19|5|10|0|0|0|0|自太极两仪中悟出的枪法，各项能力均衡。
403|枪|紫|超绝|太极枪法·拨山|1|46|4|2|0|20|5|10|0|0|0|0|自太极两仪中悟出的枪法，各项能力均衡。
404|枪|紫|独步|太极枪法·拨山|1|49|6|3|0|23|5|10|0|0|0|0|自太极两仪中悟出的枪法，各项能力均衡。
405|枪|紫|凡品|太极枪法·扫荡|1|45|4|2|0|18|5|10|0|0|0|0|自太极两仪中悟出的枪法，各项能力均衡。
406|枪|紫|出类|太极枪法·扫荡|1|46|4|2|0|19|5|10|0|0|0|0|自太极两仪中悟出的枪法，各项能力均衡。
407|枪|紫|超绝|太极枪法·扫荡|1|47|4|2|0|20|5|10|0|0|0|0|自太极两仪中悟出的枪法，各项能力均衡。
408|枪|紫|独步|太极枪法·扫荡|1|50|6|3|0|23|5|10|0|0|0|0|自太极两仪中悟出的枪法，各项能力均衡。
409|枪|紫|凡品|太极枪法·碎甲|1|47|3|2|0|20|5|10|0|0|0|0|自太极两仪中悟出的枪法，各项能力均衡。
410|枪|紫|出类|太极枪法·碎甲|1|48|3|2|0|21|5|10|0|0|0|0|自太极两仪中悟出的枪法，各项能力均衡。
411|枪|紫|超绝|太极枪法·碎甲|1|49|3|2|0|22|5|10|0|0|0|0|自太极两仪中悟出的枪法，各项能力均衡。
412|枪|紫|独步|太极枪法·碎甲|1|53|5|3|0|25|5|10|0|0|0|0|自太极两仪中悟出的枪法，各项能力均衡。
413|枪|紫|凡品|太极枪法·破魂|1|48|3|2|0|20|5|10|0|0|0|0|自太极两仪中悟出的枪法，各项能力均衡。
414|枪|紫|出类|太极枪法·破魂|1|49|3|2|0|21|5|10|0|0|0|0|自太极两仪中悟出的枪法，各项能力均衡。
415|枪|紫|超绝|太极枪法·破魂|1|50|3|2|0|22|5|10|0|0|0|0|自太极两仪中悟出的枪法，各项能力均衡。
416|枪|紫|独步|太极枪法·破魂|1|53|5|3|0|25|5|10|0|0|0|0|自太极两仪中悟出的枪法，各项能力均衡。
417|枪|紫|凡品|长河落日枪·鹰击|1|50|3|1|0|23|5|10|0|0|0|0|奇侠李长河所用枪法，重攻轻守，施展时有一往无前之勇。
418|枪|紫|出类|长河落日枪·鹰击|1|51|3|1|0|24|5|10|0|0|0|0|奇侠李长河所用枪法，重攻轻守，施展时有一往无前之勇。
419|枪|紫|超绝|长河落日枪·鹰击|1|52|3|1|0|25|5|10|0|0|0|0|奇侠李长河所用枪法，重攻轻守，施展时有一往无前之勇。
420|枪|紫|独步|长河落日枪·鹰击|1|55|5|2|0|28|5|10|0|0|0|0|奇侠李长河所用枪法，重攻轻守，施展时有一往无前之勇。
421|枪|紫|凡品|长河落日枪·长虹|1|51|3|1|0|23|5|10|0|0|0|0|奇侠李长河所用枪法，重攻轻守，施展时有一往无前之勇。
422|枪|紫|出类|长河落日枪·长虹|1|52|3|1|0|24|5|10|0|0|0|0|奇侠李长河所用枪法，重攻轻守，施展时有一往无前之勇。
423|枪|紫|超绝|长河落日枪·长虹|1|53|3|1|0|25|5|10|0|0|0|0|奇侠李长河所用枪法，重攻轻守，施展时有一往无前之勇。
424|枪|紫|独步|长河落日枪·长虹|1|56|5|2|0|28|5|10|0|0|0|0|奇侠李长河所用枪法，重攻轻守，施展时有一往无前之勇。
425|枪|紫|凡品|长河落日枪·雷霆|1|52|3|1|0|23|5|10|0|0|0|0|奇侠李长河所用枪法，重攻轻守，施展时有一往无前之勇。
426|枪|紫|出类|长河落日枪·雷霆|1|53|3|1|0|24|5|10|0|0|0|0|奇侠李长河所用枪法，重攻轻守，施展时有一往无前之勇。
427|枪|紫|超绝|长河落日枪·雷霆|1|54|3|1|0|25|5|10|0|0|0|0|奇侠李长河所用枪法，重攻轻守，施展时有一往无前之勇。
428|枪|紫|独步|长河落日枪·雷霆|1|57|5|2|0|28|5|10|0|0|0|0|奇侠李长河所用枪法，重攻轻守，施展时有一往无前之勇。
429|枪|紫|凡品|金蛇枪法·吐信|1|42|2|3|0|23|5|10|0|0|0|0|由金蛇悟出的枪法，主灵动，重一击制敌。
430|枪|紫|出类|金蛇枪法·吐信|1|43|2|3|0|24|5|10|0|0|0|0|由金蛇悟出的枪法，主灵动，重一击制敌。
431|枪|紫|超绝|金蛇枪法·吐信|1|44|2|3|0|25|5|10|0|0|0|0|由金蛇悟出的枪法，主灵动，重一击制敌。
432|枪|紫|独步|金蛇枪法·吐信|1|47|5|5|0|28|5|10|0|0|0|0|由金蛇悟出的枪法，主灵动，重一击制敌。
433|枪|紫|凡品|金蛇枪法·摆尾|1|42|2|3|0|23|5|10|0|0|0|0|由金蛇悟出的枪法，主灵动，重一击制敌。
434|枪|紫|出类|金蛇枪法·摆尾|1|43|2|3|0|24|5|10|0|0|0|0|由金蛇悟出的枪法，主灵动，重一击制敌。
435|枪|紫|超绝|金蛇枪法·摆尾|1|44|2|3|0|25|5|10|0|0|0|0|由金蛇悟出的枪法，主灵动，重一击制敌。
436|枪|紫|独步|金蛇枪法·摆尾|1|47|5|5|0|28|5|10|0|0|0|0|由金蛇悟出的枪法，主灵动，重一击制敌。
437|枪|紫|凡品|金蛇枪法·突袭|1|55|2|2|0|23|5|10|0|0|0|0|由金蛇悟出的枪法，主灵动，重一击制敌。
438|枪|紫|出类|金蛇枪法·突袭|1|56|2|2|0|24|5|10|0|0|0|0|由金蛇悟出的枪法，主灵动，重一击制敌。
439|枪|紫|超绝|金蛇枪法·突袭|1|57|2|2|0|25|5|10|0|0|0|0|由金蛇悟出的枪法，主灵动，重一击制敌。
440|枪|紫|独步|金蛇枪法·突袭|1|60|5|4|0|28|5|10|0|0|0|0|由金蛇悟出的枪法，主灵动，重一击制敌。
441|枪|金|凡品|霸王枪法·直进|1|51|3|1|0|23|5|20|0|0|0|0|西楚霸王项羽成名绝技，有万夫不当之勇。
442|枪|金|出类|霸王枪法·直进|1|52|3|1|0|24|5|20|0|0|0|0|西楚霸王项羽成名绝技，有万夫不当之勇。
443|枪|金|超绝|霸王枪法·直进|1|53|3|1|0|25|5|20|0|0|0|0|西楚霸王项羽成名绝技，有万夫不当之勇。
444|枪|金|独步|霸王枪法·直进|1|56|5|2|0|28|5|20|0|0|0|0|西楚霸王项羽成名绝技，有万夫不当之勇。
445|枪|金|凡品|霸王枪法·侧击|1|52|3|1|0|23|5|20|0|0|0|0|西楚霸王项羽成名绝技，有万夫不当之勇。
446|枪|金|出类|霸王枪法·侧击|1|53|3|1|0|24|5|20|0|0|0|0|西楚霸王项羽成名绝技，有万夫不当之勇。
447|枪|金|超绝|霸王枪法·侧击|1|54|3|1|0|25|5|20|0|0|0|0|西楚霸王项羽成名绝技，有万夫不当之勇。
448|枪|金|独步|霸王枪法·侧击|1|57|5|2|0|28|5|20|0|0|0|0|西楚霸王项羽成名绝技，有万夫不当之勇。
449|枪|金|凡品|霸王枪法·击缶|1|52|3|1|0|23|5|20|0|0|0|0|西楚霸王项羽成名绝技，有万夫不当之勇。
450|枪|金|出类|霸王枪法·击缶|1|53|3|1|0|24|5|20|0|0|0|0|西楚霸王项羽成名绝技，有万夫不当之勇。
451|枪|金|超绝|霸王枪法·击缶|1|54|3|1|0|25|5|20|0|0|0|0|西楚霸王项羽成名绝技，有万夫不当之勇。
452|枪|金|独步|霸王枪法·击缶|1|57|5|2|0|28|5|20|0|0|0|0|西楚霸王项羽成名绝技，有万夫不当之勇。
453|枪|金|凡品|霸王枪法·挑月|1|52|3|1|0|23|5|20|0|0|0|0|西楚霸王项羽成名绝技，有万夫不当之勇。
454|枪|金|出类|霸王枪法·挑月|1|53|3|1|0|24|5|20|0|0|0|0|西楚霸王项羽成名绝技，有万夫不当之勇。
455|枪|金|超绝|霸王枪法·挑月|1|54|3|1|0|25|5|20|0|0|0|0|西楚霸王项羽成名绝技，有万夫不当之勇。
456|枪|金|独步|霸王枪法·挑月|1|57|5|2|0|28|5|20|0|0|0|0|西楚霸王项羽成名绝技，有万夫不当之勇。
457|枪|金|凡品|霸王枪法·断云|1|53|3|1|0|23|5|20|0|0|0|0|西楚霸王项羽成名绝技，有万夫不当之勇。
458|枪|金|出类|霸王枪法·断云|1|54|3|1|0|24|5|20|0|0|0|0|西楚霸王项羽成名绝技，有万夫不当之勇。
459|枪|金|超绝|霸王枪法·断云|1|55|3|1|0|25|5|20|0|0|0|0|西楚霸王项羽成名绝技，有万夫不当之勇。
460|枪|金|独步|霸王枪法·断云|1|58|5|2|0|28|5|20|0|0|0|0|西楚霸王项羽成名绝技，有万夫不当之勇。
461|枪|金|凡品|霸王枪法·舍生|1|53|3|1|0|23|5|20|0|0|0|0|西楚霸王项羽成名绝技，有万夫不当之勇。
462|枪|金|出类|霸王枪法·舍生|1|54|3|1|0|24|5|20|0|0|0|0|西楚霸王项羽成名绝技，有万夫不当之勇。
463|枪|金|超绝|霸王枪法·舍生|1|55|3|1|0|25|5|20|0|0|0|0|西楚霸王项羽成名绝技，有万夫不当之勇。
464|枪|金|独步|霸王枪法·舍生|1|58|5|2|0|28|5|20|0|0|0|0|西楚霸王项羽成名绝技，有万夫不当之勇。
465|枪|金|凡品|霸王枪法·折戟|1|54|3|1|0|23|5|20|0|0|0|0|西楚霸王项羽成名绝技，有万夫不当之勇。
466|枪|金|出类|霸王枪法·折戟|1|55|3|1|0|24|5|20|0|0|0|0|西楚霸王项羽成名绝技，有万夫不当之勇。
467|枪|金|超绝|霸王枪法·折戟|1|56|3|1|0|25|5|20|0|0|0|0|西楚霸王项羽成名绝技，有万夫不当之勇。
468|枪|金|独步|霸王枪法·折戟|1|59|5|2|0|28|5|20|0|0|0|0|西楚霸王项羽成名绝技，有万夫不当之勇。
469|枪|金|凡品|霸王枪法·灭烬|1|55|3|1|0|25|5|20|0|0|0|0|西楚霸王项羽成名绝技，有万夫不当之勇。
470|枪|金|出类|霸王枪法·灭烬|1|56|3|1|0|26|5|20|0|0|0|0|西楚霸王项羽成名绝技，有万夫不当之勇。
471|枪|金|超绝|霸王枪法·灭烬|1|57|3|1|0|27|5|20|0|0|0|0|西楚霸王项羽成名绝技，有万夫不当之勇。
472|枪|金|独步|霸王枪法·灭烬|1|60|5|2|0|30|5|20|0|0|0|0|西楚霸王项羽成名绝技，有万夫不当之勇。
473|枪|金|凡品|大自在枪·脱庸|1|53|3|1|0|23|5|20|0|0|0|0|出处不详，上古枪术残章，无招胜有招。
474|枪|金|出类|大自在枪·脱庸|1|54|3|1|0|24|5|20|0|0|0|0|出处不详，上古枪术残章，无招胜有招。
475|枪|金|超绝|大自在枪·脱庸|1|55|3|1|0|25|5|20|0|0|0|0|出处不详，上古枪术残章，无招胜有招。
476|枪|金|独步|大自在枪·脱庸|1|58|5|2|0|28|5|20|0|0|0|0|出处不详，上古枪术残章，无招胜有招。
477|枪|金|凡品|大自在枪·无招|1|54|3|1|0|23|5|20|0|0|0|0|出处不详，上古枪术残章，无招胜有招。
478|枪|金|出类|大自在枪·无招|1|55|3|1|0|24|5|20|0|0|0|0|出处不详，上古枪术残章，无招胜有招。
479|枪|金|超绝|大自在枪·无招|1|56|3|1|0|25|5|20|0|0|0|0|出处不详，上古枪术残章，无招胜有招。
480|枪|金|独步|大自在枪·无招|1|59|5|2|0|28|5|20|0|0|0|0|出处不详，上古枪术残章，无招胜有招。
481|枪|金|凡品|大自在枪·入圣|1|53|3|1|0|23|5|20|0|0|0|0|出处不详，上古枪术残章，无招胜有招。
482|枪|金|出类|大自在枪·入圣|1|54|3|1|0|24|5|20|0|0|0|0|出处不详，上古枪术残章，无招胜有招。
483|枪|金|超绝|大自在枪·入圣|1|55|3|1|0|25|5|20|0|0|0|0|出处不详，上古枪术残章，无招胜有招。
484|枪|金|独步|大自在枪·入圣|1|58|5|2|0|28|5|20|0|0|0|0|出处不详，上古枪术残章，无招胜有招。
485|枪|金|凡品|大自在枪·洗尘|1|53|3|1|0|23|5|20|0|0|0|0|出处不详，上古枪术残章，无招胜有招。
486|枪|金|出类|大自在枪·洗尘|1|54|3|1|0|24|5|20|0|0|0|0|出处不详，上古枪术残章，无招胜有招。
487|枪|金|超绝|大自在枪·洗尘|1|55|3|1|0|25|5|20|0|0|0|0|出处不详，上古枪术残章，无招胜有招。
488|枪|金|独步|大自在枪·洗尘|1|58|5|2|0|28|5|20|0|0|0|0|出处不详，上古枪术残章，无招胜有招。
489|枪|金|凡品|大自在枪·退俗|1|54|3|1|0|23|5|20|0|0|0|0|出处不详，上古枪术残章，无招胜有招。
490|枪|金|出类|大自在枪·退俗|1|55|3|1|0|24|5|20|0|0|0|0|出处不详，上古枪术残章，无招胜有招。
491|枪|金|超绝|大自在枪·退俗|1|56|3|1|0|25|5|20|0|0|0|0|出处不详，上古枪术残章，无招胜有招。
492|枪|金|独步|大自在枪·退俗|1|59|5|2|0|28|5|20|0|0|0|0|出处不详，上古枪术残章，无招胜有招。
493|枪|金|凡品|大自在枪·大自在|1|55|3|1|0|25|5|20|0|0|0|0|出处不详，上古枪术残章，无招胜有招。
494|枪|金|出类|大自在枪·大自在|1|56|3|1|0|26|5|20|0|0|0|0|出处不详，上古枪术残章，无招胜有招。
495|枪|金|超绝|大自在枪·大自在|1|57|3|1|0|27|5|20|0|0|0|0|出处不详，上古枪术残章，无招胜有招。
496|枪|金|独步|大自在枪·大自在|1|60|5|2|0|30|5|20|0|0|0|0|出处不详，上古枪术残章，无招胜有招。
497|棍|白|凡品|基础棍术|1|20|2|3|0|0|10|1|0|0|0|0|基础棍术
498|棍|白|出类|基础棍术|1|21|2|3|0|0|10|1|0|0|0|0|基础棍术
499|棍|白|超绝|基础棍术|1|22|2|3|0|0|10|1|0|0|0|0|基础棍术
500|棍|白|独步|基础棍术|1|25|5|5|0|2|10|1|0|0|0|0|基础棍术
501|棍|蓝|凡品|齐眉棍法·点棍|1|21|2|4|0|0|10|5|0|0|0|0|江湖棍法，由少林十八棍简化而来。
502|棍|蓝|出类|齐眉棍法·点棍|1|22|3|4|0|0|10|5|0|0|0|0|江湖棍法，由少林十八棍简化而来。
503|棍|蓝|超绝|齐眉棍法·点棍|1|23|4|4|0|0|10|5|0|0|0|0|江湖棍法，由少林十八棍简化而来。
504|棍|蓝|独步|齐眉棍法·点棍|1|26|6|6|0|2|10|5|0|0|0|0|江湖棍法，由少林十八棍简化而来。
505|棍|蓝|凡品|齐眉棍法·扫棍|1|22|2|4|0|0|10|5|0|0|0|0|江湖棍法，由少林十八棍简化而来。
506|棍|蓝|出类|齐眉棍法·扫棍|1|23|3|4|0|0|10|5|0|0|0|0|江湖棍法，由少林十八棍简化而来。
507|棍|蓝|超绝|齐眉棍法·扫棍|1|24|4|4|0|0|10|5|0|0|0|0|江湖棍法，由少林十八棍简化而来。
508|棍|蓝|独步|齐眉棍法·扫棍|1|27|6|6|0|2|10|5|0|0|0|0|江湖棍法，由少林十八棍简化而来。
509|棍|蓝|凡品|齐眉棍法·敲棍|1|23|2|4|0|0|10|5|0|0|0|0|江湖棍法，由少林十八棍简化而来。
510|棍|蓝|出类|齐眉棍法·敲棍|1|24|3|4|0|0|10|5|0|0|0|0|江湖棍法，由少林十八棍简化而来。
511|棍|蓝|超绝|齐眉棍法·敲棍|1|25|4|4|0|0|10|5|0|0|0|0|江湖棍法，由少林十八棍简化而来。
512|棍|蓝|独步|齐眉棍法·敲棍|1|28|6|6|0|2|10|5|0|0|0|0|江湖棍法，由少林十八棍简化而来。
513|棍|蓝|凡品|齐眉棍法·抽棍|1|23|2|4|0|0|10|5|0|0|0|0|江湖棍法，由少林十八棍简化而来。
514|棍|蓝|出类|齐眉棍法·抽棍|1|24|3|4|0|0|10|5|0|0|0|0|江湖棍法，由少林十八棍简化而来。
515|棍|蓝|超绝|齐眉棍法·抽棍|1|25|4|4|0|0|10|5|0|0|0|0|江湖棍法，由少林十八棍简化而来。
516|棍|蓝|独步|齐眉棍法·抽棍|1|28|6|6|0|2|10|5|0|0|0|0|江湖棍法，由少林十八棍简化而来。
517|棍|蓝|凡品|贺屠钩杆·扫|1|24|2|4|0|0|10|5|0|0|0|0|传自苗疆的棍法，招式朴素实用。
518|棍|蓝|出类|贺屠钩杆·扫|1|25|3|4|0|0|10|5|0|0|0|0|传自苗疆的棍法，招式朴素实用。
519|棍|蓝|超绝|贺屠钩杆·扫|1|26|4|4|0|0|10|5|0|0|0|0|传自苗疆的棍法，招式朴素实用。
520|棍|蓝|独步|贺屠钩杆·扫|1|29|6|6|0|2|10|5|0|0|0|0|传自苗疆的棍法，招式朴素实用。
521|棍|蓝|凡品|贺屠钩杆·敲|1|26|2|4|0|0|10|5|0|0|0|0|传自苗疆的棍法，招式朴素实用。
522|棍|蓝|出类|贺屠钩杆·敲|1|27|3|4|0|0|10|5|0|0|0|0|传自苗疆的棍法，招式朴素实用。
523|棍|蓝|超绝|贺屠钩杆·敲|1|28|4|4|0|0|10|5|0|0|0|0|传自苗疆的棍法，招式朴素实用。
524|棍|蓝|独步|贺屠钩杆·敲|1|31|6|6|0|2|10|5|0|0|0|0|传自苗疆的棍法，招式朴素实用。
525|棍|蓝|凡品|贺屠钩杆·戳|1|25|2|4|0|0|10|5|0|0|0|0|传自苗疆的棍法，招式朴素实用。
526|棍|蓝|出类|贺屠钩杆·戳|1|26|3|4|0|0|10|5|0|0|0|0|传自苗疆的棍法，招式朴素实用。
527|棍|蓝|超绝|贺屠钩杆·戳|1|27|4|4|0|0|10|5|0|0|0|0|传自苗疆的棍法，招式朴素实用。
528|棍|蓝|独步|贺屠钩杆·戳|1|30|6|6|0|2|10|5|0|0|0|0|传自苗疆的棍法，招式朴素实用。
529|棍|蓝|凡品|贺屠钩杆·劈|1|26|2|4|0|0|10|5|0|0|0|0|传自苗疆的棍法，招式朴素实用。
530|棍|蓝|出类|贺屠钩杆·劈|1|27|3|4|0|0|10|5|0|0|0|0|传自苗疆的棍法，招式朴素实用。
531|棍|蓝|超绝|贺屠钩杆·劈|1|28|4|4|0|0|10|5|0|0|0|0|传自苗疆的棍法，招式朴素实用。
532|棍|蓝|独步|贺屠钩杆·劈|1|31|6|6|0|2|10|5|0|0|0|0|传自苗疆的棍法，招式朴素实用。
533|棍|蓝|凡品|小梅花棍法·步进|1|24|2|4|0|0|10|5|0|0|0|0|为少林武僧必学棍法，兼具灵动与刚猛。
534|棍|蓝|出类|小梅花棍法·步进|1|25|3|4|0|0|10|5|0|0|0|0|为少林武僧必学棍法，兼具灵动与刚猛。
535|棍|蓝|超绝|小梅花棍法·步进|1|26|4|4|0|0|10|5|0|0|0|0|为少林武僧必学棍法，兼具灵动与刚猛。
536|棍|蓝|独步|小梅花棍法·步进|1|29|6|6|0|2|10|5|0|0|0|0|为少林武僧必学棍法，兼具灵动与刚猛。
537|棍|蓝|凡品|小梅花棍法·法动|1|25|2|4|0|0|10|5|0|0|0|0|为少林武僧必学棍法，兼具灵动与刚猛。
538|棍|蓝|出类|小梅花棍法·法动|1|26|3|4|0|0|10|5|0|0|0|0|为少林武僧必学棍法，兼具灵动与刚猛。
539|棍|蓝|超绝|小梅花棍法·法动|1|27|4|4|0|0|10|5|0|0|0|0|为少林武僧必学棍法，兼具灵动与刚猛。
540|棍|蓝|独步|小梅花棍法·法动|1|30|6|6|0|2|10|5|0|0|0|0|为少林武僧必学棍法，兼具灵动与刚猛。
541|棍|蓝|凡品|小梅花棍法·渡念|1|25|2|4|0|0|10|5|0|0|0|0|为少林武僧必学棍法，兼具灵动与刚猛。
542|棍|蓝|出类|小梅花棍法·渡念|1|26|3|4|0|0|10|5|0|0|0|0|为少林武僧必学棍法，兼具灵动与刚猛。
543|棍|蓝|超绝|小梅花棍法·渡念|1|27|4|4|0|0|10|5|0|0|0|0|为少林武僧必学棍法，兼具灵动与刚猛。
544|棍|蓝|独步|小梅花棍法·渡念|1|30|6|6|0|2|10|5|0|0|0|0|为少林武僧必学棍法，兼具灵动与刚猛。
545|棍|紫|凡品|七星棍法·打翦|1|28|3|5|0|1|10|10|0|0|0|0|相传为七星门绝技，棍法生猛，主进攻。
546|棍|紫|出类|七星棍法·打翦|1|29|4|5|0|1|10|10|0|0|0|0|相传为七星门绝技，棍法生猛，主进攻。
547|棍|紫|超绝|七星棍法·打翦|1|30|5|5|0|1|10|10|0|0|0|0|相传为七星门绝技，棍法生猛，主进攻。
548|棍|紫|独步|七星棍法·打翦|1|33|7|6|0|2|10|10|0|0|0|0|相传为七星门绝技，棍法生猛，主进攻。
549|棍|紫|凡品|七星棍法·进凿|1|29|3|5|0|1|10|10|0|0|0|0|相传为七星门绝技，棍法生猛，主进攻。
550|棍|紫|出类|七星棍法·进凿|1|30|4|5|0|1|10|10|0|0|0|0|相传为七星门绝技，棍法生猛，主进攻。
551|棍|紫|超绝|七星棍法·进凿|1|31|5|5|0|1|10|10|0|0|0|0|相传为七星门绝技，棍法生猛，主进攻。
552|棍|紫|独步|七星棍法·进凿|1|34|7|6|0|2|10|10|0|0|0|0|相传为七星门绝技，棍法生猛，主进攻。
553|棍|紫|凡品|七星棍法·剃削|1|29|3|5|0|1|10|10|0|0|0|0|相传为七星门绝技，棍法生猛，主进攻。
554|棍|紫|出类|七星棍法·剃削|1|30|4|5|0|1|10|10|0|0|0|0|相传为七星门绝技，棍法生猛，主进攻。
555|棍|紫|超绝|七星棍法·剃削|1|31|5|5|0|1|10|10|0|0|0|0|相传为七星门绝技，棍法生猛，主进攻。
556|棍|紫|独步|七星棍法·剃削|1|34|7|6|0|2|10|10|0|0|0|0|相传为七星门绝技，棍法生猛，主进攻。
557|棍|紫|凡品|无上大力杵法·三菩提|1|30|3|5|0|1|10|10|0|0|0|0|相传为看门罗汉注茶半托迦尊者所创，以力为主，兼具灵活。
558|棍|紫|出类|无上大力杵法·三菩提|1|31|4|5|0|1|10|10|0|0|0|0|相传为看门罗汉注茶半托迦尊者所创，以力为主，兼具灵活。
559|棍|紫|超绝|无上大力杵法·三菩提|1|32|5|5|0|1|10|10|0|0|0|0|相传为看门罗汉注茶半托迦尊者所创，以力为主，兼具灵活。
560|棍|紫|独步|无上大力杵法·三菩提|1|35|7|6|0|2|10|10|0|0|0|0|相传为看门罗汉注茶半托迦尊者所创，以力为主，兼具灵活。
561|棍|紫|凡品|无上大力杵法·众生相|1|30|3|5|0|1|10|10|0|0|0|0|相传为看门罗汉注茶半托迦尊者所创，以力为主，兼具灵活。
562|棍|紫|出类|无上大力杵法·众生相|1|31|4|5|0|1|10|10|0|0|0|0|相传为看门罗汉注茶半托迦尊者所创，以力为主，兼具灵活。
563|棍|紫|超绝|无上大力杵法·众生相|1|32|5|5|0|1|10|10|0|0|0|0|相传为看门罗汉注茶半托迦尊者所创，以力为主，兼具灵活。
564|棍|紫|独步|无上大力杵法·众生相|1|35|7|6|0|2|10|10|0|0|0|0|相传为看门罗汉注茶半托迦尊者所创，以力为主，兼具灵活。
565|棍|紫|凡品|无上大力杵法·无有法|1|30|3|5|0|1|10|10|0|0|0|0|相传为看门罗汉注茶半托迦尊者所创，以力为主，兼具灵活。
566|棍|紫|出类|无上大力杵法·无有法|1|31|4|5|0|1|10|10|0|0|0|0|相传为看门罗汉注茶半托迦尊者所创，以力为主，兼具灵活。
567|棍|紫|超绝|无上大力杵法·无有法|1|32|5|5|0|1|10|10|0|0|0|0|相传为看门罗汉注茶半托迦尊者所创，以力为主，兼具灵活。
568|棍|紫|独步|无上大力杵法·无有法|1|35|7|6|0|2|10|10|0|0|0|0|相传为看门罗汉注茶半托迦尊者所创，以力为主，兼具灵活。
569|棍|紫|凡品|无上大力杵法·力者相|1|31|3|5|0|1|10|10|0|0|0|0|相传为看门罗汉注茶半托迦尊者所创，以力为主，兼具灵活。
570|棍|紫|出类|无上大力杵法·力者相|1|32|4|5|0|1|10|10|0|0|0|0|相传为看门罗汉注茶半托迦尊者所创，以力为主，兼具灵活。
571|棍|紫|超绝|无上大力杵法·力者相|1|33|5|5|0|1|10|10|0|0|0|0|相传为看门罗汉注茶半托迦尊者所创，以力为主，兼具灵活。
572|棍|紫|独步|无上大力杵法·力者相|1|36|7|6|0|2|10|10|0|0|0|0|相传为看门罗汉注茶半托迦尊者所创，以力为主，兼具灵活。
573|棍|紫|凡品|疯魔棍法·入力|1|28|3|5|0|1|10|10|0|0|0|0|疯魔罗汉所用棍法，似走火入魔，但威力强大。
574|棍|紫|出类|疯魔棍法·入力|1|29|4|5|0|1|10|10|0|0|0|0|疯魔罗汉所用棍法，似走火入魔，但威力强大。
575|棍|紫|超绝|疯魔棍法·入力|1|30|5|5|0|1|10|10|0|0|0|0|疯魔罗汉所用棍法，似走火入魔，但威力强大。
576|棍|紫|独步|疯魔棍法·入力|1|33|7|6|0|2|10|10|0|0|0|0|疯魔罗汉所用棍法，似走火入魔，但威力强大。
577|棍|紫|凡品|疯魔棍法·拒元|1|29|3|5|0|1|10|10|0|0|0|0|疯魔罗汉所用棍法，似走火入魔，但威力强大。
578|棍|紫|出类|疯魔棍法·拒元|1|30|4|5|0|1|10|10|0|0|0|0|疯魔罗汉所用棍法，似走火入魔，但威力强大。
579|棍|紫|超绝|疯魔棍法·拒元|1|31|5|5|0|1|10|10|0|0|0|0|疯魔罗汉所用棍法，似走火入魔，但威力强大。
580|棍|紫|独步|疯魔棍法·拒元|1|34|7|6|0|2|10|10|0|0|0|0|疯魔罗汉所用棍法，似走火入魔，但威力强大。
581|棍|紫|凡品|疯魔棍法·乱舞|1|29|3|5|0|1|10|10|0|0|0|0|疯魔罗汉所用棍法，似走火入魔，但威力强大。
582|棍|紫|出类|疯魔棍法·乱舞|1|30|4|5|0|1|10|10|0|0|0|0|疯魔罗汉所用棍法，似走火入魔，但威力强大。
583|棍|紫|超绝|疯魔棍法·乱舞|1|31|5|5|0|1|10|10|0|0|0|0|疯魔罗汉所用棍法，似走火入魔，但威力强大。
